datetime,plant_1_heat_demand,DE_DA_price,natural_gas_price,co2_price,DE_ID3_price,DE_ID3_volume,aFRR_energy_down_quantity,aFRR_energy_down_price,aFRR_capacity_down_price,high_load_window,co2_intensity_kgco2_MWh,aFRR_capacity_down_quantity
01.01.2025 00:00,8.43,2.16,74.7,,44.52,535.25,0.0,,28.8,0,205.6312593221957,0.0
01.01.2025 00:15,8.43,2.16,74.7,,62.25,622.17,0.0,,28.8,0,199.85535625730992,0.0
01.01.2025 00:30,8.43,2.16,74.7,,36.93,628.32,0.0,,28.8,0,201.32789538826623,0.0
01.01.2025 00:45,8.43,2.16,74.7,,29.19,767.55,0.0,,28.8,0,203.5366634139648,0.0
01.01.2025 01:00,8.43,1.6,74.7,,36.95,426.17,0.0,,28.8,0,208.2100800585657,0.0
01.01.2025 01:15,8.43,1.6,74.7,,10.98,519.27,3.356,-8.98,28.8,0,206.56029645852857,3.356
01.01.2025 01:30,8.43,1.6,74.7,,3.49,610.75,0.648,9.77,28.8,0,203.44076995945304,0.648
01.01.2025 01:45,8.43,1.6,74.7,,0.75,792.92,9.808,-9.2,28.8,0,203.27289912485503,9.808
01.01.2025 02:00,8.43,0.0,74.7,,47.98,779.72,1.48,-3.82,28.8,0,196.9614015587578,1.48
01.01.2025 02:15,8.43,0.0,74.7,,25.35,630.7,0.0,28.54,28.8,0,195.9895297,0.0
01.01.2025 02:30,8.43,0.0,74.7,,10.09,812.95,1.76,42.55,28.8,0,196.77890363842175,1.76
01.01.2025 02:45,8.43,0.0,74.7,,8.58,882.4,70.428,-7.02,28.8,0,196.30137012358315,70.428
01.01.2025 03:00,8.43,-0.01,74.7,,25.61,537.82,19.588,18.18,28.8,0,200.9076230028827,19.588
01.01.2025 03:15,8.43,-0.01,74.7,,18.84,500.17,0.296,7.45,28.8,0,201.77648405695436,0.296
01.01.2025 03:30,8.43,-0.01,74.7,,9.13,544.25,0.684,8.53,28.8,0,201.07955767857956,0.684
01.01.2025 03:45,8.43,-0.01,74.7,,7.45,598.42,2.892,25.46,28.8,0,200.74765890477457,2.892
01.01.2025 04:00,8.43,-0.01,74.7,,17.67,479.92,10.52,-7.55,23.72,0,201.634006,10.52
01.01.2025 04:15,8.43,-0.01,74.7,,11.74,450.55,0.224,48.51,23.72,0,202.6354199166683,0.224
01.01.2025 04:30,8.43,-0.01,74.7,,7.45,462.6,0.088,-8.61,23.72,0,201.61582206495632,0.088
01.01.2025 04:45,8.43,-0.01,74.7,,3.2,570.5,0.02,,23.72,0,200.70800234957403,0.02
01.01.2025 05:00,8.43,-0.06,74.7,,10.73,441.52,76.204,-34.42,23.72,0,198.69599334485787,76.204
01.01.2025 05:15,8.43,-0.06,74.7,,7.53,393.15,38.82,-35.11,23.72,0,198.69845410476069,38.82
01.01.2025 05:30,8.43,-0.06,74.7,,7.02,402.95,54.02,-37.03,23.72,0,198.56510604586956,54.02
01.01.2025 05:45,8.43,-0.06,74.7,,5.88,480.4,49.652,-29.74,23.72,0,198.86372031610424,49.652
01.01.2025 06:00,8.64,-0.09,74.7,,6.94,445.65,0.0,,23.72,0,192.13057682141624,0.0
01.01.2025 06:15,8.64,-0.09,74.7,,7.49,436.2,7.048,-18.22,23.72,0,191.30532202222,7.048
01.01.2025 06:30,8.64,-0.09,74.7,,11.64,557.15,23.676,-20.64,23.72,0,189.94829022279237,23.676
01.01.2025 06:45,8.64,-0.09,74.7,,18.14,684.25,45.196,-35.75,23.72,0,188.9024193013853,45.196
01.01.2025 07:00,8.78,-0.01,74.7,,12.62,606.75,93.708,-90.07,23.72,0,184.42970913160303,93.708
01.01.2025 07:15,8.78,-0.01,74.7,,17.99,545.05,258.64,-143.1,23.72,0,183.17999373491173,258.64
01.01.2025 07:30,8.78,-0.01,74.7,,18.55,659.32,70.948,-39.4,23.72,0,182.2371828369041,70.948
01.01.2025 07:45,8.78,-0.01,74.7,,17.37,817.02,141.812,-96.09,23.72,0,180.71674420001727,141.812
01.01.2025 08:00,8.97,-0.01,74.7,,16.3,560.37,35.204,-34.12,19.12,0,177.46286507802603,35.204
01.01.2025 08:15,8.97,-0.01,74.7,,9.04,600.17,91.368,-94.43,19.12,0,175.08840859361294,91.368
01.01.2025 08:30,8.97,-0.01,74.7,,3.41,707.02,67.996,-47.21,19.12,0,172.65720937937124,67.996
01.01.2025 08:45,8.97,-0.01,74.7,,0.32,800.0,142.376,-105.17,19.12,0,171.69815883104772,142.376
01.01.2025 09:00,8.97,-0.04,74.7,,11.48,614.4,118.172,-116.28,19.12,0,172.26640386988285,118.172
01.01.2025 09:15,8.97,-0.04,74.7,,6.39,650.57,218.376,-152.09,19.12,0,170.85705319908433,218.376
01.01.2025 09:30,8.97,-0.04,74.7,,-0.41,729.82,330.412,-155.98,19.12,0,168.92953756816087,330.412
01.01.2025 09:45,8.97,-0.04,74.7,,-1.76,744.5,643.932,-193.41,19.12,1,166.82921140866534,643.932
01.01.2025 10:00,8.97,-0.03,74.7,,2.44,522.27,186.748,-144.02,19.12,1,162.13130881453364,186.748
01.01.2025 10:15,8.97,-0.03,74.7,,-0.49,486.22,67.76,-69.36,19.12,1,159.24655891536622,67.76
01.01.2025 10:30,8.97,-0.03,74.7,,-1.59,514.75,66.612,-85.56,19.12,1,157.6812181230255,66.612
01.01.2025 10:45,8.97,-0.03,74.7,,-2.56,545.17,9.236,2291.02,19.12,1,156.62232933549123,9.236
01.01.2025 11:00,8.97,-0.1,74.7,,0.87,376.27,7.752,-60.38,19.12,1,155.06537980503083,7.752
01.01.2025 11:15,8.97,-0.1,74.7,,-1.35,414.62,14.196,356.44,19.12,1,154.33812559720548,14.196
01.01.2025 11:30,8.97,-0.1,74.7,,-1.81,420.72,7.144,1272.1,19.12,1,153.93159777145755,7.144
01.01.2025 11:45,8.97,-0.1,74.7,,-2.12,519.12,23.46,953.89,19.12,1,153.70328701565845,23.46
01.01.2025 12:00,8.97,-0.05,74.7,,-0.58,361.38,8.496,-33.19,19.17,1,151.25607344242994,8.496
01.01.2025 12:15,8.97,-0.05,74.7,,-0.9,391.97,6.416,-15.11,19.17,1,148.18228990360132,6.416
01.01.2025 12:30,8.97,-0.05,74.7,,-0.92,434.8,2.548,4.57,19.17,1,147.60994958289928,2.548
01.01.2025 12:45,8.97,-0.05,74.7,,-1.23,507.95,31.68,-22.64,19.17,1,147.64891788926383,31.68
01.01.2025 13:00,8.97,-0.1,74.7,,-1.81,405.97,10.964,-39.31,19.17,1,146.4609586898741,10.964
01.01.2025 13:15,8.97,-0.1,74.7,,0.79,403.6,2.116,-9.26,19.17,1,147.48034866088608,2.116
01.01.2025 13:30,8.97,-0.1,74.7,,2.21,432.75,0.16,10.76,19.17,1,147.2370971783385,0.16
01.01.2025 13:45,8.97,-0.1,74.7,,4.42,488.72,8.748,-80.85,19.17,1,146.59420915434856,8.748
01.01.2025 14:00,8.78,-1.01,74.7,,0.32,603.27,180.848,-114.66,19.17,1,148.96661869334417,180.848
01.01.2025 14:15,8.78,-1.01,74.7,,2.76,518.7,1.76,-2.22,19.17,1,149.19740681979823,1.76
01.01.2025 14:30,8.78,-1.01,74.7,,6.58,536.6,13.572,-57.03,19.17,1,149.51573122455312,13.572
01.01.2025 14:45,8.78,-1.01,74.7,,10.57,756.37,19.788,-71.28,19.17,1,149.9014528907603,19.788
01.01.2025 15:00,8.64,-0.01,74.7,,1.62,452.8,128.256,-151.6,19.17,1,149.54575313721847,128.256
01.01.2025 15:15,8.64,-0.01,74.7,,1.8,499.15,75.512,-10.89,19.17,1,148.35455842933035,75.512
01.01.2025 15:30,8.64,-0.01,74.7,,4.92,434.17,13.208,-36.02,19.17,1,148.71118558899914,13.208
01.01.2025 15:45,8.64,-0.01,74.7,,9.12,509.12,0.0,,19.17,1,148.2762487579452,0.0
01.01.2025 16:00,8.5,-0.01,74.7,,-0.5,374.57,0.0,,10.5,1,152.38229167507038,0.0
01.01.2025 16:15,8.5,-0.01,74.7,,-0.14,463.9,3.396,-16.59,10.5,1,151.80748509940395,3.396
01.01.2025 16:30,8.5,-0.01,74.7,,1.81,439.17,4.148,-12.2,10.5,1,152.9667171431872,4.148
01.01.2025 16:45,8.5,-0.01,74.7,,1.89,503.25,11.016,-23.17,10.5,1,154.12740374710378,11.016
01.01.2025 17:00,8.5,0.07,74.7,,2.89,315.1,0.328,-1.54,10.5,1,153.55478921167054,0.328
01.01.2025 17:15,8.5,0.07,74.7,,2.15,372.2,32.288,-54.39,10.5,1,152.3954327089797,32.288
01.01.2025 17:30,8.5,0.07,74.7,,3.65,392.38,18.98,-30.42,10.5,1,152.8572001021671,18.98
01.01.2025 17:45,8.5,0.07,74.7,,3.36,546.82,161.012,-125.13,10.5,1,154.02641796842275,161.012
01.01.2025 18:00,8.5,1.01,74.7,,5.19,395.37,53.896,-135.79,10.5,1,156.0149873,53.896
01.01.2025 18:15,8.5,1.01,74.7,,1.1,399.8,12.64,-107.44,10.5,1,156.69732818943234,12.64
01.01.2025 18:30,8.5,1.01,74.7,,-1.9,461.57,68.1,-97.35,10.5,1,157.79107226461372,68.1
01.01.2025 18:45,8.5,1.01,74.7,,-4.1,524.17,38.944,-77.74,10.5,1,160.46120797166515,38.944
01.01.2025 19:00,8.5,1.48,74.7,,3.89,429.85,13.464,-68.08,10.5,1,161.21149775857546,13.464
01.01.2025 19:15,8.5,1.48,74.7,,-2.05,450.87,0.268,2.01,10.5,1,161.92156380316283,0.268
01.01.2025 19:30,8.5,1.48,74.7,,-1.59,420.87,0.0,,10.5,0,162.52009493571012,0.0
01.01.2025 19:45,8.5,1.48,74.7,,-2.23,549.12,29.516,-107.53,10.5,0,163.26366061713472,29.516
01.01.2025 20:00,8.5,1.0,74.7,,0.08,419.57,374.912,-133.97,13.4,0,160.74448298941374,374.912
01.01.2025 20:15,8.5,1.0,74.7,,-1.35,427.0,206.616,-129.81,13.4,0,161.34654585203268,206.616
01.01.2025 20:30,8.5,1.0,74.7,,-1.47,499.47,102.376,-126.98,13.4,0,162.85895060203913,102.376
01.01.2025 20:45,8.5,1.0,74.7,,-2.56,596.47,144.816,-133.69,13.4,0,163.91064011893147,144.816
01.01.2025 21:00,8.5,0.07,74.7,,18.44,606.2,4.016,-48.88,13.4,0,163.86611774799815,4.016
01.01.2025 21:15,8.5,0.07,74.7,,-0.09,469.6,5.364,-24.35,13.4,0,165.63560303398762,5.364
01.01.2025 21:30,8.5,0.07,74.7,,-2.45,478.47,3.888,-12.54,13.4,0,167.6400406533764,3.888
01.01.2025 21:45,8.5,0.07,74.7,,-7.71,587.15,43.92,-72.59,13.4,0,167.3824775159279,43.92
01.01.2025 22:00,8.43,10.05,74.7,,10.47,437.8,16.328,-33.09,13.4,0,169.99072694099877,16.328
01.01.2025 22:15,8.43,10.05,74.7,,-0.17,445.1,15.044,-56.45,13.4,0,171.3186621122305,15.044
01.01.2025 22:30,8.43,10.05,74.7,,-2.34,534.22,52.692,-88.48,13.4,0,172.5578876122777,52.692
01.01.2025 22:45,8.43,10.05,74.7,,-6.67,642.22,80.64,-75.39,13.4,0,172.9051583,80.64
01.01.2025 23:00,8.43,7.01,74.7,,-0.52,353.02,535.768,-355.75,13.4,0,170.4713570620296,535.768
01.01.2025 23:15,8.43,7.01,74.7,,0.75,315.28,166.78,-127.85,13.4,0,171.72876999127655,166.78
01.01.2025 23:30,8.43,7.01,74.7,,-0.53,327.25,220.168,-122.88,13.4,0,172.18397414777172,220.168
01.01.2025 23:45,8.43,7.01,74.7,,-1.39,481.97,40.576,-24.81,13.4,0,173.2008079276439,40.576
02.01.2025 00:00,8.43,2.55,74.7,,-0.72,390.85,131.8,-53.82,20.8,0,178.71399018537986,131.8
02.01.2025 00:15,8.43,2.55,74.7,,-2.5,397.35,212.944,-90.81,20.8,0,182.10263248349517,212.944
02.01.2025 00:30,8.43,2.55,74.7,,-3.31,435.37,135.116,-57.58,20.8,0,182.06202244436992,135.116
02.01.2025 00:45,8.43,2.55,74.7,,-3.16,451.25,30.624,-29.07,20.8,0,183.7502852203976,30.624
02.01.2025 01:00,8.43,1.56,74.7,,-4.11,354.9,2.052,15.87,20.8,0,183.9631432,2.052
02.01.2025 01:15,8.43,1.56,74.7,,-4.43,377.5,0.0,,20.8,0,183.94657261548457,0.0
02.01.2025 01:30,8.43,1.56,74.7,,-3.93,448.67,126.22,-92.55,20.8,0,184.4243473891233,126.22
02.01.2025 01:45,8.43,1.56,74.7,,-3.09,507.32,587.912,-133.74,20.8,0,185.5961528672706,587.912
02.01.2025 02:00,8.43,3.45,74.7,,-3.59,402.02,611.644,-150.85,20.8,0,187.40403212997612,611.644
02.01.2025 02:15,8.43,3.45,74.7,,-4.97,410.4,454.044,-91.68,20.8,0,186.1636693265104,454.044
02.01.2025 02:30,8.43,3.45,74.7,,-2.1,503.35,2.64,30.63,20.8,0,184.2895829821421,2.64
02.01.2025 02:45,8.43,3.45,74.7,,0.79,552.85,5.908,8.09,20.8,0,182.65031441123264,5.908
02.01.2025 03:00,8.43,7.02,74.7,,-4.36,464.5,4.04,21.67,20.8,0,183.6591826506408,4.04
02.01.2025 03:15,8.43,7.02,74.7,,-5.58,436.7,20.248,4.55,20.8,0,186.7987337481274,20.248
02.01.2025 03:30,8.43,7.02,74.7,,-2.03,429.77,6.876,4.44,20.8,0,188.69799444763547,6.876
02.01.2025 03:45,8.43,7.02,74.7,,12.2,507.95,96.116,-81.55,20.8,0,192.88014260275943,96.116
02.01.2025 04:00,8.43,12.75,74.7,,-9.3,713.8,125.588,-59.72,22.0,0,205.2491615064651,125.588
02.01.2025 04:15,8.43,12.75,74.7,,-3.5,710.65,76.048,-15.39,22.0,0,207.71428812267132,76.048
02.01.2025 04:30,8.43,12.75,74.7,,24.35,719.05,22.184,24.05,22.0,0,211.7194120943903,22.184
02.01.2025 04:45,8.43,12.75,74.7,,80.11,792.77,276.3,-99.76,22.0,0,216.6420149893453,276.3
02.01.2025 05:00,8.43,30.07,74.7,,8.45,720.65,376.552,-133.26,22.0,0,223.95259567797396,376.552
02.01.2025 05:15,8.43,30.07,74.7,,55.45,685.62,408.232,-102.99,22.0,0,227.7873160660661,408.232
02.01.2025 05:30,8.43,30.07,74.7,,113.1,634.17,850.42,-229.09,22.0,0,231.64467323489748,850.42
02.01.2025 05:45,8.43,30.07,74.7,,127.6,964.6,780.624,-301.64,22.0,0,237.31022428232427,780.624
02.01.2025 06:00,8.64,67.13,74.7,,43.94,968.65,294.252,-88.06,22.0,0,248.3582771407504,294.252
02.01.2025 06:15,8.64,67.13,74.7,,74.21,637.52,95.784,-22.91,22.0,0,258.8818839369267,95.784
02.01.2025 06:30,8.64,67.13,74.7,,109.76,784.6,27.804,11.1,22.0,0,269.43143599146697,27.804
02.01.2025 06:45,8.64,67.13,74.7,,105.1,1211.22,11.392,-37.13,22.0,0,283.74298786304337,11.392
02.01.2025 07:00,8.78,98.83,74.7,,76.83,669.17,165.888,-35.39,22.0,0,301.1486459430981,165.888
02.01.2025 07:15,8.78,98.83,74.7,,119.14,702.57,0.328,91.42,22.0,0,308.9302629988068,0.328
02.01.2025 07:30,8.78,98.83,74.7,,135.89,797.72,87.468,2.55,22.0,0,315.1139646841781,87.468
02.01.2025 07:45,8.78,98.83,74.7,,141.66,1078.5,77.752,3.83,22.0,0,324.8257232735212,77.752
02.01.2025 08:00,8.97,121.53,74.7,,132.47,595.12,10.88,21.71,6.36,0,342.0218586838178,10.88
02.01.2025 08:15,8.97,121.53,74.7,,133.21,594.17,0.0,,6.36,0,351.7967602,0.0
02.01.2025 08:30,8.97,121.53,74.7,,129.15,708.52,0.056,89.07,6.36,0,351.58961273150794,0.056
02.01.2025 08:45,8.97,121.53,74.7,,126.73,898.37,0.0,,6.36,0,350.8516217986754,0.0
02.01.2025 09:00,8.97,127.23,74.7,,125.26,553.25,0.08,112.23,6.36,0,362.3392810113247,0.08
02.01.2025 09:15,8.97,127.23,74.7,,130.14,532.25,0.012,122.88,6.36,0,370.3858411381192,0.012
02.01.2025 09:30,8.97,127.23,74.7,,127.09,616.47,0.0,,6.36,0,375.5076472629172,0.0
02.01.2025 09:45,8.97,127.23,74.7,,128.19,794.35,8.5,21.15,6.36,1,378.9321146523762,8.5
02.01.2025 10:00,8.97,126.35,74.7,,117.12,612.55,6.62,71.4,6.36,1,384.6509610304817,6.62
02.01.2025 10:15,8.97,126.35,74.7,,123.8,532.45,23.48,21.79,6.36,1,387.6598958250596,23.48
02.01.2025 10:30,8.97,126.35,74.7,,126.23,658.77,76.508,17.24,6.36,1,391.8426202395454,76.508
02.01.2025 10:45,8.97,126.35,74.7,,130.92,829.35,1.304,57.02,6.36,1,393.3014301783133,1.304
02.01.2025 11:00,8.97,119.97,74.7,,120.6,578.0,0.78,77.77,6.36,1,400.1951603895835,0.78
02.01.2025 11:15,8.97,119.97,74.7,,113.52,613.6,7.152,48.97,6.36,1,393.5289309,7.152
02.01.2025 11:30,8.97,119.97,74.7,,115.04,642.65,1.988,73.86,6.36,1,397.0205830271292,1.988
02.01.2025 11:45,8.97,119.97,74.7,,112.39,831.97,222.344,-0.85,6.36,1,398.7834628638992,222.344
02.01.2025 12:00,8.97,115.95,74.7,,123.48,531.72,12.92,54.51,9.05,1,403.575913848852,12.92
02.01.2025 12:15,8.97,115.95,74.7,,114.64,595.25,0.008,60.8,9.05,1,404.0392625944746,0.008
02.01.2025 12:30,8.97,115.95,74.7,,106.3,611.15,0.0,,9.05,1,402.2682017915871,0.0
02.01.2025 12:45,8.97,115.95,74.7,,102.03,830.67,0.0,,9.05,1,397.8554246,0.0
02.01.2025 13:00,8.97,113.9,74.7,,103.72,646.9,0.0,,9.05,1,400.2518842,0.0
02.01.2025 13:15,8.97,113.9,74.7,,117.3,528.17,0.0,,9.05,1,401.1056902048605,0.0
02.01.2025 13:30,8.97,113.9,74.7,,115.7,629.12,0.0,,9.05,1,405.8935345212908,0.0
02.01.2025 13:45,8.97,113.9,74.7,,122.47,810.02,0.0,,9.05,1,409.4826489825583,0.0
02.01.2025 14:00,8.78,122.21,74.7,,123.94,802.3,5.752,61.64,9.05,1,415.35136626524906,5.752
02.01.2025 14:15,8.78,122.21,74.7,,138.9,674.97,69.756,40.26,9.05,1,416.9090008,69.756
02.01.2025 14:30,8.78,122.21,74.7,,141.3,825.5,70.528,39.89,9.05,1,419.159140989656,70.528
02.01.2025 14:45,8.78,122.21,74.7,,145.07,1126.97,137.396,24.71,9.05,1,420.2540564830462,137.396
02.01.2025 15:00,8.64,130.11,74.7,,124.63,563.95,45.436,60.79,9.05,1,408.0980479181696,45.436
02.01.2025 15:15,8.64,130.11,74.7,,134.13,636.02,0.108,97.91,9.05,1,410.09439935771934,0.108
02.01.2025 15:30,8.64,130.11,74.7,,131.32,718.07,0.0,,9.05,1,410.3390987081395,0.0
02.01.2025 15:45,8.64,130.11,74.7,,132.28,1001.25,0.0,,9.05,1,408.76420934371566,0.0
02.01.2025 16:00,8.5,138.59,74.7,,137.26,491.12,13.032,45.08,3.3,1,414.4451839,13.032
02.01.2025 16:15,8.5,138.59,74.7,,139.05,587.22,179.436,33.0,3.3,1,412.2502420760441,179.436
02.01.2025 16:30,8.5,138.59,74.7,,151.02,673.0,56.664,51.65,3.3,1,407.7796960001803,56.664
02.01.2025 16:45,8.5,138.59,74.7,,140.71,826.52,5.392,64.98,3.3,1,402.9991006660634,5.392
02.01.2025 17:00,8.5,152.87,74.7,,175.33,638.05,0.26,89.86,3.3,1,378.1326177025141,0.26
02.01.2025 17:15,8.5,152.87,74.7,,130.35,601.52,0.048,92.75,3.3,1,371.86198980029866,0.048
02.01.2025 17:30,8.5,152.87,74.7,,134.59,638.9,0.0,,3.3,1,367.3357010799165,0.0
02.01.2025 17:45,8.5,152.87,74.7,,128.67,666.2,250.328,19.0,3.3,1,366.8271899117481,250.328
02.01.2025 18:00,8.5,152.94,74.7,,140.3,633.4,149.252,39.81,3.3,1,367.3375136596934,149.252
02.01.2025 18:15,8.5,152.94,74.7,,129.22,503.52,73.296,51.78,3.3,1,372.8165755501602,73.296
02.01.2025 18:30,8.5,152.94,74.7,,115.23,566.92,32.884,65.28,3.3,1,370.7145080794684,32.884
02.01.2025 18:45,8.5,152.94,74.7,,106.46,640.42,130.796,42.34,3.3,1,366.8957775396508,130.796
02.01.2025 19:00,8.5,139.15,74.7,,134.2,659.52,94.86,35.73,3.3,1,361.8298910426444,94.86
02.01.2025 19:15,8.5,139.15,74.7,,120.76,477.02,65.352,37.64,3.3,1,363.1907154,65.352
02.01.2025 19:30,8.5,139.15,74.7,,114.74,546.37,16.34,56.63,3.3,0,365.2710638276844,16.34
02.01.2025 19:45,8.5,139.15,74.7,,97.47,613.72,2.064,55.25,3.3,0,366.0583755630864,2.064
02.01.2025 20:00,8.5,130.0,74.7,,112.96,492.65,0.124,36.65,6.59,0,363.9612974030783,0.124
02.01.2025 20:15,8.5,130.0,74.7,,98.68,517.37,2.78,16.0,6.59,0,367.8584866664993,2.78
02.01.2025 20:30,8.5,130.0,74.7,,83.03,596.32,67.612,-15.01,6.59,0,377.0066957852408,67.612
02.01.2025 20:45,8.5,130.0,74.7,,78.14,856.9,203.372,-12.22,6.59,0,380.6305116057745,203.372
02.01.2025 21:00,8.5,119.78,74.7,,116.83,506.2,39.848,-0.74,6.59,0,381.6787943239557,39.848
02.01.2025 21:15,8.5,119.78,74.7,,110.48,500.07,18.716,31.07,6.59,0,384.3639300212572,18.716
02.01.2025 21:30,8.5,119.78,74.7,,106.28,506.95,3.476,36.08,6.59,0,385.79755292969,3.476
02.01.2025 21:45,8.5,119.78,74.7,,90.22,645.82,0.496,42.21,6.59,0,381.9251462,0.496
02.01.2025 22:00,8.43,113.42,74.7,,112.17,608.72,0.016,56.87,6.59,0,379.06966793247886,0.016
02.01.2025 22:15,8.43,113.42,74.7,,103.17,458.6,67.428,25.6,6.59,0,382.0851667603456,67.428
02.01.2025 22:30,8.43,113.42,74.7,,87.31,460.77,121.832,18.57,6.59,0,379.1418788848477,121.832
02.01.2025 22:45,8.43,113.42,74.7,,75.82,825.05,106.856,39.31,6.59,0,377.4577324101694,106.856
02.01.2025 23:00,8.43,82.47,74.7,,115.6,640.75,0.0,,6.59,0,374.73418003065314,0.0
02.01.2025 23:15,8.43,82.47,74.7,,82.1,372.05,0.0,,6.59,0,369.4908798383978,0.0
02.01.2025 23:30,8.43,82.47,74.7,,80.79,585.8,0.0,,6.59,0,364.77328102143736,0.0
02.01.2025 23:45,8.43,82.47,74.7,,68.72,673.67,0.0,,6.59,0,355.83654450261776,0.0
03.01.2025 00:00,8.43,99.56,74.7,,91.25,549.72,17.028,42.69,14.67,0,355.0051865673068,17.028
03.01.2025 00:15,8.43,99.56,74.7,,89.12,551.35,3.944,63.49,14.67,0,358.7844066701188,3.944
03.01.2025 00:30,8.43,99.56,74.7,,85.33,523.67,75.472,20.81,14.67,0,355.90641740270524,75.472
03.01.2025 00:45,8.43,99.56,74.7,,81.6,858.62,410.172,-10.26,14.67,0,352.00743504532306,410.172
03.01.2025 01:00,8.43,87.53,74.7,,89.62,456.77,431.304,0.55,14.67,0,346.75702531238244,431.304
03.01.2025 01:15,8.43,87.53,74.7,,87.75,428.75,214.12,27.07,14.67,0,348.7671397633075,214.12
03.01.2025 01:30,8.43,87.53,74.7,,84.27,482.95,166.568,32.74,14.67,0,351.2310648,166.568
03.01.2025 01:45,8.43,87.53,74.7,,79.96,573.2,121.336,30.11,14.67,0,348.9829513249944,121.336
03.01.2025 02:00,8.43,85.01,74.7,,90.82,396.27,32.964,74.34,14.67,0,349.2069344451562,32.964
03.01.2025 02:15,8.43,85.01,74.7,,85.82,466.27,0.0,,14.67,0,348.0785875364812,0.0
03.01.2025 02:30,8.43,85.01,74.7,,78.71,451.27,1.624,46.76,14.67,0,346.5040931506745,1.624
03.01.2025 02:45,8.43,85.01,74.7,,64.68,474.2,108.908,30.92,14.67,0,344.0917862942452,108.908
03.01.2025 03:00,8.43,83.79,74.7,,83.13,391.45,266.956,16.49,14.67,0,346.88346842458685,266.956
03.01.2025 03:15,8.43,83.79,74.7,,81.08,431.6,90.116,37.94,14.67,0,345.8626405271354,90.116
03.01.2025 03:30,8.43,83.79,74.7,,77.19,490.32,302.948,6.31,14.67,0,345.1922569150224,302.948
03.01.2025 03:45,8.43,83.79,74.7,,69.76,632.17,333.708,-6.87,14.67,0,342.21186055260154,333.708
03.01.2025 04:00,8.43,77.5,74.7,,75.72,433.32,397.748,-14.74,12.97,0,340.1309277,397.748
03.01.2025 04:15,8.43,77.5,74.7,,75.37,391.82,328.696,-1.9,12.97,0,338.60668296987456,328.696
03.01.2025 04:30,8.43,77.5,74.7,,82.75,425.92,218.66,25.83,12.97,0,332.0184097105047,218.66
03.01.2025 04:45,8.43,77.5,74.7,,82.6,554.52,192.668,8.61,12.97,0,328.1221515542237,192.668
03.01.2025 05:00,8.43,79.88,74.7,,71.9,556.8,275.536,20.94,12.97,0,330.4968274849551,275.536
03.01.2025 05:15,8.43,79.88,74.7,,78.34,455.92,592.048,-45.82,12.97,0,330.3643772721995,592.048
03.01.2025 05:30,8.43,79.88,74.7,,77.62,481.25,688.824,-70.32,12.97,0,327.2311631874361,688.824
03.01.2025 05:45,8.43,79.88,74.7,,78.13,599.15,506.552,-50.02,12.97,0,326.7300555719059,506.552
03.01.2025 06:00,8.64,83.56,74.7,,58.55,689.92,504.228,-30.71,12.97,0,324.5057117368218,504.228
03.01.2025 06:15,8.64,83.56,74.7,,55.29,611.47,826.82,-59.38,12.97,0,321.9701938088967,826.82
03.01.2025 06:30,8.64,83.56,74.7,,61.1,701.1,354.428,-6.75,12.97,0,317.64474753725466,354.428
03.01.2025 06:45,8.64,83.56,74.7,,53.19,875.45,291.204,-1.73,12.97,0,312.1515139444876,291.204
03.01.2025 07:00,8.78,78.43,74.7,,61.6,589.35,256.256,11.97,12.97,0,314.1991714064312,256.256
03.01.2025 07:15,8.78,78.43,74.7,,57.88,602.5,152.764,21.36,12.97,0,311.04708454127297,152.764
03.01.2025 07:30,8.78,78.43,74.7,,49.35,759.55,191.656,18.52,12.97,0,308.9174963682397,191.656
03.01.2025 07:45,8.78,78.43,74.7,,48.79,847.2,0.192,53.36,12.97,0,306.3712746811298,0.192
03.01.2025 08:00,8.97,82.57,74.7,,66.9,691.45,22.044,49.36,4.4,0,305.08657845717204,22.044
03.01.2025 08:15,8.97,82.57,74.7,,57.63,730.3,0.068,41.72,4.4,0,302.7076779934632,0.068
03.01.2025 08:30,8.97,82.57,74.7,,55.05,733.57,14.216,39.6,4.4,0,299.99487558839064,14.216
03.01.2025 08:45,8.97,82.57,74.7,,45.34,980.55,33.608,50.67,4.4,0,298.9537019936581,33.608
03.01.2025 09:00,8.97,80.76,74.7,,75.81,852.0,141.068,-155.89,4.4,0,297.4796031110195,141.068
03.01.2025 09:15,8.97,80.76,74.7,,66.3,607.87,98.124,-5.48,4.4,0,295.0769994297252,98.124
03.01.2025 09:30,8.97,80.76,74.7,,62.32,774.62,19.404,31.39,4.4,0,292.4740923785132,19.404
03.01.2025 09:45,8.97,80.76,74.7,,57.71,1170.55,16.416,30.6,4.4,1,292.6919579831041,16.416
03.01.2025 10:00,8.97,77.64,74.7,,73.21,734.02,11.652,37.79,4.4,1,289.97051628474844,11.652
03.01.2025 10:15,8.97,77.64,74.7,,63.67,588.02,61.132,33.49,4.4,1,288.9398885586924,61.132
03.01.2025 10:30,8.97,77.64,74.7,,63.49,707.95,23.844,38.23,4.4,1,286.6114524244627,23.844
03.01.2025 10:45,8.97,77.64,74.7,,53.0,964.2,3.172,26.84,4.4,1,284.129312839294,3.172
03.01.2025 11:00,8.97,70.48,74.7,,65.82,702.45,19.348,50.79,4.4,1,282.7954090581272,19.348
